"series_id","state","year","period","label","value","month_net_change","month_percent_change","state_fips","x12_month_net_change","x12_month_percent_change"
"LAUST470000000000004","Tennessee",2025,"M01","2025 Jan",128599,14288,12.5,47,14288,12.5
"LAUST470000000000004","Tennessee",2025,"M02","2025 Feb",122607,16656,15.7,47,16656,15.7
"LAUST470000000000004","Tennessee",2025,"M03","2025 Mar",119459,12075,11.2,47,12075,11.2
"LAUST470000000000004","Tennessee",2025,"M04","2025 Apr",106665,10538,11,47,10538,11
"LAUST470000000000004","Tennessee",2025,"M05","2025 May",115070,12899,12.6,47,12899,12.6
"LAUST470000000000004","Tennessee",2025,"M06","2025 Jun",139977,5763,4.3,47,5763,4.3
"LAUST470000000000004","Tennessee",2025,"M07","2025 Jul",141216,3598,2.6,47,3598,2.6
"LAUST470000000000004","Tennessee",2025,"M08","2025 Aug",125179,-1513,-1.2,47,-1513,-1.2
"LAUST470000000000004","Tennessee",2025,"M09","2025 Sep",124784,5438,4.6,47,5438,4.6
"LAUST470000000000004","Tennessee",2025,"M10","2025 Oct",NA,NA,NA,47,NA,NA
"LAUST470000000000004","Tennessee",2025,"M11","2025 Nov",126953,5957,4.9,47,5957,4.9
"LAUST470000000000004","Tennessee",2025,"M12","2025 Dec",118811,4060,3.5,47,4060,3.5
"LAUST480000000000004","Texas",2023,"M01","2023 Jan",642930,-37098,-5.5,48,-37098,-5.5
"LAUST480000000000004","Texas",2023,"M02","2023 Feb",664074,24563,3.8,48,24563,3.8
"LAUST480000000000004","Texas",2023,"M03","2023 Mar",613054,56949,10.2,48,56949,10.2
"LAUST480000000000004","Texas",2023,"M04","2023 Apr",536892,19453,3.8,48,19453,3.8
"LAUST480000000000004","Texas",2023,"M05","2023 May",594374,57475,10.7,48,57475,10.7
"LAUST480000000000004","Texas",2023,"M06","2023 Jun",639252,20552,3.3,48,20552,3.3
"LAUST480000000000004","Texas",2023,"M07","2023 Jul",649405,47089,7.8,48,47089,7.8
"LAUST480000000000004","Texas",2023,"M08","2023 Aug",660334,65223,11,48,65223,11
"LAUST480000000000004","Texas",2023,"M09","2023 Sep",618949,56736,10.1,48,56736,10.1
"LAUST480000000000004","Texas",2023,"M10","2023 Oct",590600,24192,4.3,48,24192,4.3
"LAUST480000000000004","Texas",2023,"M11","2023 Nov",564972,-7748,-1.4,48,-7748,-1.4
"LAUST480000000000004","Texas",2023,"M12","2023 Dec",561763,11365,2.1,48,11365,2.1
"LAUST480000000000004","Texas",2024,"M01","2024 Jan",635863,-7067,-1.1,48,-7067,-1.1
"LAUST480000000000004","Texas",2024,"M02","2024 Feb",660556,-3518,-0.5,48,-3518,-0.5
"LAUST480000000000004","Texas",2024,"M03","2024 Mar",613030,-24,0,48,-24,0
"LAUST480000000000004","Texas",2024,"M04","2024 Apr",554957,18065,3.4,48,18065,3.4
"LAUST480000000000004","Texas",2024,"M05","2024 May",593402,-972,-0.2,48,-972,-0.2
"LAUST480000000000004","Texas",2024,"M06","2024 Jun",698060,58808,9.2,48,58808,9.2
"LAUST480000000000004","Texas",2024,"M07","2024 Jul",717808,68403,10.5,48,68403,10.5
"LAUST480000000000004","Texas",2024,"M08","2024 Aug",706273,45939,7,48,45939,7
"LAUST480000000000004","Texas",2024,"M09","2024 Sep",651459,32510,5.3,48,32510,5.3
"LAUST480000000000004","Texas",2024,"M10","2024 Oct",644910,54310,9.2,48,54310,9.2
"LAUST480000000000004","Texas",2024,"M11","2024 Nov",652680,87708,15.5,48,87708,15.5
"LAUST480000000000004","Texas",2024,"M12","2024 Dec",595508,33745,6,48,33745,6
"LAUST480000000000004","Texas",2025,"M01","2025 Jan",660179,24316,3.8,48,24316,3.8
"LAUST480000000000004","Texas",2025,"M02","2025 Feb",674622,14066,2.1,48,14066,2.1
"LAUST480000000000004","Texas",2025,"M03","2025 Mar",634055,21025,3.4,48,21025,3.4
"LAUST480000000000004","Texas",2025,"M04","2025 Apr",593972,39015,7,48,39015,7
"LAUST480000000000004","Texas",2025,"M05","2025 May",625154,31752,5.4,48,31752,5.4
"LAUST480000000000004","Texas",2025,"M06","2025 Jun",673220,-24840,-3.6,48,-24840,-3.6
"LAUST480000000000004","Texas",2025,"M07","2025 Jul",708935,-8873,-1.2,48,-8873,-1.2
"LAUST480000000000004","Texas",2025,"M08","2025 Aug",728735,22462,3.2,48,22462,3.2
"LAUST480000000000004","Texas",2025,"M09","2025 Sep",711320,59861,9.2,48,59861,9.2
"LAUST480000000000004","Texas",2025,"M10","2025 Oct",NA,NA,NA,48,NA,NA
"LAUST480000000000004","Texas",2025,"M11","2025 Nov",683814,31134,4.8,48,31134,4.8
"LAUST480000000000004","Texas",2025,"M12","2025 Dec",623892,28384,4.8,48,28384,4.8
"LAUST490000000000004","Utah",2023,"M01","2023 Jan",47848,4900,11.4,49,4900,11.4
"LAUST490000000000004","Utah",2023,"M02","2023 Feb",50684,6997,16,49,6997,16
"LAUST490000000000004","Utah",2023,"M03","2023 Mar",47184,6672,16.5,49,6672,16.5
"LAUST490000000000004","Utah",2023,"M04","2023 Apr",43043,4350,11.2,49,4350,11.2
"LAUST490000000000004","Utah",2023,"M05","2023 May",47480,7188,17.8,49,7188,17.8
"LAUST490000000000004","Utah",2023,"M06","2023 Jun",51709,4777,10.2,49,4777,10.2
"LAUST490000000000004","Utah",2023,"M07","2023 Jul",49898,7725,18.3,49,7725,18.3
"LAUST490000000000004","Utah",2023,"M08","2023 Aug",54822,8781,19.1,49,8781,19.1
"LAUST490000000000004","Utah",2023,"M09","2023 Sep",48534,9978,25.9,49,9978,25.9
"LAUST490000000000004","Utah",2023,"M10","2023 Oct",49705,9103,22.4,49,9103,22.4
"LAUST490000000000004","Utah",2023,"M11","2023 Nov",48368,7373,18,49,7373,18
"LAUST490000000000004","Utah",2023,"M12","2023 Dec",48389,8765,22.1,49,8765,22.1
"LAUST490000000000004","Utah",2024,"M01","2024 Jan",55854,8006,16.7,49,8006,16.7
"LAUST490000000000004","Utah",2024,"M02","2024 Feb",61505,10821,21.3,49,10821,21.3
"LAUST490000000000004","Utah",2024,"M03","2024 Mar",58308,11124,23.6,49,11124,23.6
"LAUST490000000000004","Utah",2024,"M04","2024 Apr",55217,12174,28.3,49,12174,28.3
"LAUST490000000000004","Utah",2024,"M05","2024 May",58608,11128,23.4,49,11128,23.4
"LAUST490000000000004","Utah",2024,"M06","2024 Jun",66950,15241,29.5,49,15241,29.5
"LAUST490000000000004","Utah",2024,"M07","2024 Jul",66244,16346,32.8,49,16346,32.8
"LAUST490000000000004","Utah",2024,"M08","2024 Aug",67506,12684,23.1,49,12684,23.1
"LAUST490000000000004","Utah",2024,"M09","2024 Sep",57083,8549,17.6,49,8549,17.6
"LAUST490000000000004","Utah",2024,"M10","2024 Oct",57587,7882,15.9,49,7882,15.9
"LAUST490000000000004","Utah",2024,"M11","2024 Nov",57450,9082,18.8,49,9082,18.8
"LAUST490000000000004","Utah",2024,"M12","2024 Dec",55588,7199,14.9,49,7199,14.9
"LAUST490000000000004","Utah",2025,"M01","2025 Jan",62448,6594,11.8,49,6594,11.8
"LAUST490000000000004","Utah",2025,"M02","2025 Feb",66600,5095,8.3,49,5095,8.3
"LAUST490000000000004","Utah",2025,"M03","2025 Mar",63247,4939,8.5,49,4939,8.5
"LAUST490000000000004","Utah",2025,"M04","2025 Apr",61051,5834,10.6,49,5834,10.6
"LAUST490000000000004","Utah",2025,"M05","2025 May",62966,4358,7.4,49,4358,7.4
"LAUST490000000000004","Utah",2025,"M06","2025 Jun",68975,2025,3,49,2025,3
"LAUST490000000000004","Utah",2025,"M07","2025 Jul",67212,968,1.5,49,968,1.5
"LAUST490000000000004","Utah",2025,"M08","2025 Aug",69895,2389,3.5,49,2389,3.5
"LAUST490000000000004","Utah",2025,"M09","2025 Sep",64748,7665,13.4,49,7665,13.4
"LAUST490000000000004","Utah",2025,"M10","2025 Oct",NA,NA,NA,49,NA,NA
"LAUST490000000000004","Utah",2025,"M11","2025 Nov",68201,10751,18.7,49,10751,18.7
"LAUST490000000000004","Utah",2025,"M12","2025 Dec",63894,8306,14.9,49,8306,14.9
"LAUST500000000000004","Vermont",2023,"M01","2023 Jan",8942,-1356,-13.2,50,-1356,-13.2
"LAUST500000000000004","Vermont",2023,"M02","2023 Feb",8701,-530,-5.7,50,-530,-5.7
"LAUST500000000000004","Vermont",2023,"M03","2023 Mar",7348,-843,-10.3,50,-843,-10.3
"LAUST500000000000004","Vermont",2023,"M04","2023 Apr",6345,-2010,-24.1,50,-2010,-24.1
"LAUST500000000000004","Vermont",2023,"M05","2023 May",5511,-1698,-23.6,50,-1698,-23.6
"LAUST500000000000004","Vermont",2023,"M06","2023 Jun",6722,-1923,-22.2,50,-1923,-22.2
"LAUST500000000000004","Vermont",2023,"M07","2023 Jul",6134,-1638,-21.1,50,-1638,-21.1
"LAUST500000000000004","Vermont",2023,"M08","2023 Aug",6921,-1170,-14.5,50,-1170,-14.5
"LAUST500000000000004","Vermont",2023,"M09","2023 Sep",6463,-998,-13.4,50,-998,-13.4
"LAUST500000000000004","Vermont",2023,"M10","2023 Oct",5192,-891,-14.6,50,-891,-14.6
"LAUST500000000000004","Vermont",2023,"M11","2023 Nov",6379,-1075,-14.4,50,-1075,-14.4
"LAUST500000000000004","Vermont",2023,"M12","2023 Dec",6825,-482,-6.6,50,-482,-6.6
"LAUST500000000000004","Vermont",2024,"M01","2024 Jan",8952,10,0.1,50,10,0.1
"LAUST500000000000004","Vermont",2024,"M02","2024 Feb",8836,135,1.6,50,135,1.6
"LAUST500000000000004","Vermont",2024,"M03","2024 Mar",7798,450,6.1,50,450,6.1
"LAUST500000000000004","Vermont",2024,"M04","2024 Apr",8006,1661,26.2,50,1661,26.2
"LAUST500000000000004","Vermont",2024,"M05","2024 May",6901,1390,25.2,50,1390,25.2
"LAUST500000000000004","Vermont",2024,"M06","2024 Jun",8081,1359,20.2,50,1359,20.2
"LAUST500000000000004","Vermont",2024,"M07","2024 Jul",8386,2252,36.7,50,2252,36.7
"LAUST500000000000004","Vermont",2024,"M08","2024 Aug",8673,1752,25.3,50,1752,25.3
"LAUST500000000000004","Vermont",2024,"M09","2024 Sep",7966,1503,23.3,50,1503,23.3
"LAUST500000000000004","Vermont",2024,"M10","2024 Oct",6681,1489,28.7,50,1489,28.7
"LAUST500000000000004","Vermont",2024,"M11","2024 Nov",8494,2115,33.2,50,2115,33.2
"LAUST500000000000004","Vermont",2024,"M12","2024 Dec",8559,1734,25.4,50,1734,25.4
"LAUST500000000000004","Vermont",2025,"M01","2025 Jan",10628,1676,18.7,50,1676,18.7
"LAUST500000000000004","Vermont",2025,"M02","2025 Feb",10650,1814,20.5,50,1814,20.5
"LAUST500000000000004","Vermont",2025,"M03","2025 Mar",9805,2007,25.7,50,2007,25.7
"LAUST500000000000004","Vermont",2025,"M04","2025 Apr",9616,1610,20.1,50,1610,20.1
"LAUST500000000000004","Vermont",2025,"M05","2025 May",8037,1136,16.5,50,1136,16.5
"LAUST500000000000004","Vermont",2025,"M06","2025 Jun",9208,1127,13.9,50,1127,13.9
"LAUST500000000000004","Vermont",2025,"M07","2025 Jul",9013,627,7.5,50,627,7.5
"LAUST500000000000004","Vermont",2025,"M08","2025 Aug",9121,448,5.2,50,448,5.2
"LAUST500000000000004","Vermont",2025,"M09","2025 Sep",8745,779,9.8,50,779,9.8
"LAUST500000000000004","Vermont",2025,"M10","2025 Oct",NA,NA,NA,50,NA,NA
"LAUST500000000000004","Vermont",2025,"M11","2025 Nov",9311,817,9.6,50,817,9.6
"LAUST500000000000004","Vermont",2025,"M12","2025 Dec",8982,423,4.9,50,423,4.9
"LAUST510000000000004","Virginia",2023,"M01","2023 Jan",129625,13002,11.1,51,13002,11.1
"LAUST510000000000004","Virginia",2023,"M02","2023 Feb",126593,15031,13.5,51,15031,13.5
"LAUST510000000000004","Virginia",2023,"M03","2023 Mar",121620,11612,10.6,51,11612,10.6
"LAUST510000000000004","Virginia",2023,"M04","2023 Apr",103505,2373,2.3,51,2373,2.3
"LAUST510000000000004","Virginia",2023,"M05","2023 May",121508,2107,1.8,51,2107,1.8
"LAUST510000000000004","Virginia",2023,"M06","2023 Jun",129075,-403,-0.3,51,-403,-0.3
"LAUST510000000000004","Virginia",2023,"M07","2023 Jul",124242,-4594,-3.6,51,-4594,-3.6
"LAUST510000000000004","Virginia",2023,"M08","2023 Aug",137245,-6206,-4.3,51,-6206,-4.3
"LAUST510000000000004","Virginia",2023,"M09","2023 Sep",126652,3818,3.1,51,3818,3.1
"LAUST510000000000004","Virginia",2023,"M10","2023 Oct",124038,4131,3.4,51,4131,3.4
"LAUST510000000000004","Virginia",2023,"M11","2023 Nov",119988,-2449,-2,51,-2449,-2
"LAUST510000000000004","Virginia",2023,"M12","2023 Dec",107806,1361,1.3,51,1361,1.3
"LAUST510000000000004","Virginia",2024,"M01","2024 Jan",126058,-3567,-2.8,51,-3567,-2.8
"LAUST510000000000004","Virginia",2024,"M02","2024 Feb",129754,3161,2.5,51,3161,2.5
"LAUST510000000000004","Virginia",2024,"M03","2024 Mar",123118,1498,1.2,51,1498,1.2
"LAUST510000000000004","Virginia",2024,"M04","2024 Apr",111920,8415,8.1,51,8415,8.1
"LAUST510000000000004","Virginia",2024,"M05","2024 May",128090,6582,5.4,51,6582,5.4
"LAUST510000000000004","Virginia",2024,"M06","2024 Jun",142348,13273,10.3,51,13273,10.3
"LAUST510000000000004","Virginia",2024,"M07","2024 Jul",149376,25134,20.2,51,25134,20.2
"LAUST510000000000004","Virginia",2024,"M08","2024 Aug",152990,15745,11.5,51,15745,11.5
"LAUST510000000000004","Virginia",2024,"M09","2024 Sep",133834,7182,5.7,51,7182,5.7
"LAUST510000000000004","Virginia",2024,"M10","2024 Oct",134293,10255,8.3,51,10255,8.3
"LAUST510000000000004","Virginia",2024,"M11","2024 Nov",138818,18830,15.7,51,18830,15.7
"LAUST510000000000004","Virginia",2024,"M12","2024 Dec",122633,14827,13.8,51,14827,13.8
"LAUST510000000000004","Virginia",2025,"M01","2025 Jan",146502,20444,16.2,51,20444,16.2
"LAUST510000000000004","Virginia",2025,"M02","2025 Feb",149379,19625,15.1,51,19625,15.1
"LAUST510000000000004","Virginia",2025,"M03","2025 Mar",148197,25079,20.4,51,25079,20.4
"LAUST510000000000004","Virginia",2025,"M04","2025 Apr",134592,22672,20.3,51,22672,20.3
"LAUST510000000000004","Virginia",2025,"M05","2025 May",147857,19767,15.4,51,19767,15.4
"LAUST510000000000004","Virginia",2025,"M06","2025 Jun",157689,15341,10.8,51,15341,10.8
"LAUST510000000000004","Virginia",2025,"M07","2025 Jul",158365,8989,6,51,8989,6
"LAUST510000000000004","Virginia",2025,"M08","2025 Aug",163503,10513,6.9,51,10513,6.9
"LAUST510000000000004","Virginia",2025,"M09","2025 Sep",153178,19344,14.5,51,19344,14.5
"LAUST510000000000004","Virginia",2025,"M10","2025 Oct",NA,NA,NA,51,NA,NA
"LAUST510000000000004","Virginia",2025,"M11","2025 Nov",176180,37362,26.9,51,37362,26.9
"LAUST510000000000004","Virginia",2025,"M12","2025 Dec",155172,32539,26.5,51,32539,26.5
"LAUST530000000000004","Washington",2023,"M01","2023 Jan",181196,-2913,-1.6,53,-2913,-1.6
"LAUST530000000000004","Washington",2023,"M02","2023 Feb",183341,8476,4.8,53,8476,4.8
"LAUST530000000000004","Washington",2023,"M03","2023 Mar",166611,5937,3.7,53,5937,3.7
"LAUST530000000000004","Washington",2023,"M04","2023 Apr",143397,1232,0.9,53,1232,0.9
"LAUST530000000000004","Washington",2023,"M05","2023 May",149548,3899,2.7,53,3899,2.7
"LAUST530000000000004","Washington",2023,"M06","2023 Jun",153609,-1322,-0.9,53,-1322,-0.9
"LAUST530000000000004","Washington",2023,"M07","2023 Jul",163276,5712,3.6,53,5712,3.6
"LAUST530000000000004","Washington",2023,"M08","2023 Aug",180891,6344,3.6,53,6344,3.6
"LAUST530000000000004","Washington",2023,"M09","2023 Sep",168798,14684,9.5,53,14684,9.5
"LAUST530000000000004","Washington",2023,"M10","2023 Oct",176668,16470,10.3,53,16470,10.3
"LAUST530000000000004","Washington",2023,"M11","2023 Nov",177168,13424,8.2,53,13424,8.2
"LAUST530000000000004","Washington",2023,"M12","2023 Dec",188735,21300,12.7,53,21300,12.7
"LAUST530000000000004","Washington",2024,"M01","2024 Jan",202119,20923,11.5,53,20923,11.5
"LAUST530000000000004","Washington",2024,"M02","2024 Feb",207433,24092,13.1,53,24092,13.1
"LAUST530000000000004","Washington",2024,"M03","2024 Mar",188665,22054,13.2,53,22054,13.2
"LAUST530000000000004","Washington",2024,"M04","2024 Apr",165091,21694,15.1,53,21694,15.1
"LAUST530000000000004","Washington",2024,"M05","2024 May",172072,22524,15.1,53,22524,15.1
"LAUST530000000000004","Washington",2024,"M06","2024 Jun",178854,25245,16.4,53,25245,16.4
"LAUST530000000000004","Washington",2024,"M07","2024 Jul",190393,27117,16.6,53,27117,16.6
"LAUST530000000000004","Washington",2024,"M08","2024 Aug",188495,7604,4.2,53,7604,4.2
"LAUST530000000000004","Washington",2024,"M09","2024 Sep",165808,-2990,-1.8,53,-2990,-1.8
"LAUST530000000000004","Washington",2024,"M10","2024 Oct",171345,-5323,-3,53,-5323,-3
"LAUST530000000000004","Washington",2024,"M11","2024 Nov",175381,-1787,-1,53,-1787,-1
"LAUST530000000000004","Washington",2024,"M12","2024 Dec",173413,-15322,-8.1,53,-15322,-8.1
"LAUST530000000000004","Washington",2025,"M01","2025 Jan",190633,-11486,-5.7,53,-11486,-5.7
"LAUST530000000000004","Washington",2025,"M02","2025 Feb",202275,-5158,-2.5,53,-5158,-2.5
"LAUST530000000000004","Washington",2025,"M03","2025 Mar",187769,-896,-0.5,53,-896,-0.5
"LAUST530000000000004","Washington",2025,"M04","2025 Apr",170234,5143,3.1,53,5143,3.1
"LAUST530000000000004","Washington",2025,"M05","2025 May",172569,497,0.3,53,497,0.3
"LAUST530000000000004","Washington",2025,"M06","2025 Jun",173399,-5455,-3,53,-5455,-3
"LAUST530000000000004","Washington",2025,"M07","2025 Jul",186893,-3500,-1.8,53,-3500,-1.8
"LAUST530000000000004","Washington",2025,"M08","2025 Aug",191926,3431,1.8,53,3431,1.8
"LAUST530000000000004","Washington",2025,"M09","2025 Sep",182505,16697,10.1,53,16697,10.1
"LAUST530000000000004","Washington",2025,"M10","2025 Oct",NA,NA,NA,53,NA,NA
"LAUST530000000000004","Washington",2025,"M11","2025 Nov",215065,39684,22.6,53,39684,22.6
"LAUST530000000000004","Washington",2025,"M12","2025 Dec",214406,40993,23.6,53,40993,23.6
"LAUST540000000000004","West Virginia",2023,"M01","2023 Jan",32165,-5446,-14.5,54,-5446,-14.5
"LAUST540000000000004","West Virginia",2023,"M02","2023 Feb",32727,-5334,-14,54,-5334,-14
"LAUST540000000000004","West Virginia",2023,"M03","2023 Mar",31840,-2347,-6.9,54,-2347,-6.9
"LAUST540000000000004","West Virginia",2023,"M04","2023 Apr",28099,-1773,-5.9,54,-1773,-5.9
"LAUST540000000000004","West Virginia",2023,"M05","2023 May",28608,158,0.6,54,158,0.6
"LAUST540000000000004","West Virginia",2023,"M06","2023 Jun",32191,-1489,-4.4,54,-1489,-4.4
"LAUST540000000000004","West Virginia",2023,"M07","2023 Jul",30551,-1271,-4,54,-1271,-4
"LAUST540000000000004","West Virginia",2023,"M08","2023 Aug",34372,1493,4.5,54,1493,4.5
"LAUST540000000000004","West Virginia",2023,"M09","2023 Sep",28940,3989,16,54,3989,16
"LAUST540000000000004","West Virginia",2023,"M10","2023 Oct",28307,3286,13.1,54,3286,13.1
"LAUST540000000000004","West Virginia",2023,"M11","2023 Nov",27990,2205,8.6,54,2205,8.6
"LAUST540000000000004","West Virginia",2023,"M12","2023 Dec",29970,4960,19.8,54,4960,19.8
"LAUST540000000000004","West Virginia",2024,"M01","2024 Jan",37224,5059,15.7,54,5059,15.7
"LAUST540000000000004","West Virginia",2024,"M02","2024 Feb",39673,6946,21.2,54,6946,21.2
"LAUST540000000000004","West Virginia",2024,"M03","2024 Mar",36597,4757,14.9,54,4757,14.9
"LAUST540000000000004","West Virginia",2024,"M04","2024 Apr",29662,1563,5.6,54,1563,5.6
"LAUST540000000000004","West Virginia",2024,"M05","2024 May",29391,783,2.7,54,783,2.7
"LAUST540000000000004","West Virginia",2024,"M06","2024 Jun",34465,2274,7.1,54,2274,7.1
"LAUST540000000000004","West Virginia",2024,"M07","2024 Jul",34614,4063,13.3,54,4063,13.3
"LAUST540000000000004","West Virginia",2024,"M08","2024 Aug",33884,-488,-1.4,54,-488,-1.4
"LAUST540000000000004","West Virginia",2024,"M09","2024 Sep",28086,-854,-3,54,-854,-3
"LAUST540000000000004","West Virginia",2024,"M10","2024 Oct",26338,-1969,-7,54,-1969,-7
"LAUST540000000000004","West Virginia",2024,"M11","2024 Nov",26994,-996,-3.6,54,-996,-3.6
"LAUST540000000000004","West Virginia",2024,"M12","2024 Dec",26925,-3045,-10.2,54,-3045,-10.2
"LAUST540000000000004","West Virginia",2025,"M01","2025 Jan",34372,-2852,-7.7,54,-2852,-7.7
"LAUST540000000000004","West Virginia",2025,"M02","2025 Feb",35157,-4516,-11.4,54,-4516,-11.4
"LAUST540000000000004","West Virginia",2025,"M03","2025 Mar",33180,-3417,-9.3,54,-3417,-9.3
"LAUST540000000000004","West Virginia",2025,"M04","2025 Apr",29058,-604,-2,54,-604,-2
"LAUST540000000000004","West Virginia",2025,"M05","2025 May",28868,-523,-1.8,54,-523,-1.8
"LAUST540000000000004","West Virginia",2025,"M06","2025 Jun",33294,-1171,-3.4,54,-1171,-3.4
"LAUST540000000000004","West Virginia",2025,"M07","2025 Jul",32968,-1646,-4.8,54,-1646,-4.8
"LAUST540000000000004","West Virginia",2025,"M08","2025 Aug",35683,1799,5.3,54,1799,5.3
"LAUST540000000000004","West Virginia",2025,"M09","2025 Sep",32601,4515,16.1,54,4515,16.1
"LAUST540000000000004","West Virginia",2025,"M10","2025 Oct",NA,NA,NA,54,NA,NA
"LAUST540000000000004","West Virginia",2025,"M11","2025 Nov",35312,8318,30.8,54,8318,30.8
"LAUST540000000000004","West Virginia",2025,"M12","2025 Dec",34870,7945,29.5,54,7945,29.5
"LAUST550000000000004","Wisconsin",2023,"M01","2023 Jan",89067,-17214,-16.2,55,-17214,-16.2
"LAUST550000000000004","Wisconsin",2023,"M02","2023 Feb",99724,-12643,-11.3,55,-12643,-11.3
"LAUST550000000000004","Wisconsin",2023,"M03","2023 Mar",94609,-10528,-10,55,-10528,-10
"LAUST550000000000004","Wisconsin",2023,"M04","2023 Apr",80159,-7747,-8.8,55,-7747,-8.8
"LAUST550000000000004","Wisconsin",2023,"M05","2023 May",84069,4295,5.4,55,4295,5.4
"LAUST550000000000004","Wisconsin",2023,"M06","2023 Jun",102997,2688,2.7,55,2688,2.7
"LAUST550000000000004","Wisconsin",2023,"M07","2023 Jul",95674,1450,1.5,55,1450,1.5
"LAUST550000000000004","Wisconsin",2023,"M08","2023 Aug",99801,8766,9.6,55,8766,9.6
"LAUST550000000000004","Wisconsin",2023,"M09","2023 Sep",82642,7983,10.7,55,7983,10.7
"LAUST550000000000004","Wisconsin",2023,"M10","2023 Oct",76844,8870,13,55,8870,13
"LAUST550000000000004","Wisconsin",2023,"M11","2023 Nov",74847,7028,10.4,55,7028,10.4
"LAUST550000000000004","Wisconsin",2023,"M12","2023 Dec",79058,11234,16.6,55,11234,16.6
"LAUST550000000000004","Wisconsin",2024,"M01","2024 Jan",93104,4037,4.5,55,4037,4.5
"LAUST550000000000004","Wisconsin",2024,"M02","2024 Feb",110451,10727,10.8,55,10727,10.8
"LAUST550000000000004","Wisconsin",2024,"M03","2024 Mar",110058,15449,16.3,55,15449,16.3
